uid,file_name,x0,y0,x1,y1,family,genus,species
43530,G000081_L.avi.100459.png,565,526,751,650,Labridae,Hologymnosus,annulatus
43531,G000081_R.avi.99847.png,580,540,763,663,Labridae,Hologymnosus,annulatus
43532,G000081_L.avi.106826.png,662,645,868,783,Pseudochromidae,Labracinus,lineatus
43533,G000081_R.avi.106214.png,491,649,698,787,Pseudochromidae,Labracinus,lineatus
43536,G000081_L.avi.73510.png,452,694,570,773,Labridae,Thalassoma,lutescens
43537,G000081_R.avi.72898.png,330,691,464,781,Labridae,Thalassoma,lutescens
43538,G000081_L.avi.75019.png,993,320,1426,609,Lethrinidae,Lethrinus,atkinsoni
43539,G000081_R.avi.74407.png,588,323,1017,610,Lethrinidae,Lethrinus,atkinsoni
43540,G000082_L.avi.9266.png,698,687,864,798,Serranidae,Epinephelus,rivulatus
43541,G000082_R.avi.8353.png,641,682,798,786,Serranidae,Epinephelus,rivulatus
43543,G000082_R.avi.12155.png,1229,646,1357,732,Mullidae,Parupeneus,barberinoides
43547,G000082_R.avi.12747.png,892,564,1035,659,Nemipteridae,Scolopsis,bilineata
43548,G000082_L.avi.14194.png,1204,536,1368,646,Nemipteridae,Scolopsis,bilineata
43550,G000082_L.avi.14452.png,1223,687,1370,785,Nemipteridae,Scolopsis,bilineata
43552,G000082_L.avi.16006.png,851,519,985,608,Scaridae,Scarus,schlegeli
43554,G000082_L.avi.18253.png,1143,745,1234,805,Pomacentridae,Pomacentrus,coelestis
43555,G000082_R.avi.17340.png,1073,734,1157,791,Pomacentridae,Pomacentrus,coelestis
43557,G000082_R.avi.17473.png,313,896,407,959,Pomacentridae,Pomacentrus,coelestis
43558,G000082_L.avi.18387.png,679,694,758,746,Pomacentridae,Pomacentrus,coelestis
43559,G000082_R.avi.17474.png,485,692,553,743,Pomacentridae,Pomacentrus,coelestis
43560,G000082_L.avi.32305.png,248,484,398,584,Labridae,Halichoeres,trimaculatus
43561,G000082_R.avi.31392.png,282,511,417,601,Labridae,Halichoeres,trimaculatus
43563,G000082_R.avi.52076.png,1676,363,1845,476,Scaridae,Scarus,rivulatus
43565,G000082_R.avi.52104.png,1151,458,1305,561,Scaridae,Scarus,rivulatus
43566,G000082_L.avi.53083.png,1266,437,1403,528,Acanthuridae,Acanthurus,triostegus
43567,G000082_R.avi.52170.png,1384,413,1523,506,Acanthuridae,Acanthurus,triostegus
43568,G000082_L.avi.53085.png,1438,360,1580,455,Scaridae,Scarus,rivulatus
43569,G000082_R.avi.52172.png,1589,318,1747,423,Scaridae,Scarus,rivulatus
43570,G000082_L.avi.53147.png,937,525,1035,590,Acanthuridae,Acanthurus,triostegus
43571,G000082_R.avi.52234.png,981,521,1078,585,Acanthuridae,Acanthurus,triostegus
43572,G000082_L.avi.53160.png,1587,398,1732,494,Acanthuridae,Acanthurus,triostegus
43573,G000082_R.avi.52247.png,1710,350,1861,451,Acanthuridae,Acanthurus,triostegus
43574,G000082_L.avi.62319.png,640,446,828,571,Chaetodontidae,Chelmon,marginalis
43575,G000082_R.avi.61406.png,568,458,737,571,Chaetodontidae,Chelmon,marginalis
43576,G000082_L.avi.62730.png,540,440,747,578,Chaetodontidae,Chelmon,marginalis
43577,G000082_R.avi.61817.png,406,454,611,591,Chaetodontidae,Chelmon,marginalis
43578,G000082_L.avi.62869.png,331,437,505,552,Chaetodontidae,Chaetodon,auriga
43579,G000082_R.avi.61956.png,352,459,526,575,Chaetodontidae,Chaetodon,auriga
43580,G000082_L.avi.62985.png,1055,371,1216,477,Chaetodontidae,Chaetodon,auriga
43581,G000082_R.avi.62072.png,1036,363,1180,460,Chaetodontidae,Chaetodon,auriga
43582,G000082_L.avi.63010.png,456,477,595,569,Chaetodontidae,Chaetodon,auriga
43583,G000082_R.avi.62097.png,526,495,663,586,Chaetodontidae,Chaetodon,auriga
43584,G000082_L.avi.65781.png,202,345,415,487,Acanthuridae,Naso,annulatus
43585,G000082_R.avi.64868.png,301,384,498,516,Acanthuridae,Naso,annulatus
43586,G000082_L.avi.73225.png,762,494,1038,678,Lethrinidae,Lethrinus,atkinsoni
43587,G000082_R.avi.72312.png,652,495,920,674,Lethrinidae,Lethrinus,atkinsoni
43588,G000082_L.avi.73697.png,765,502,937,616,Lethrinidae,Lethrinus,atkinsoni
43591,G000082_R.avi.73159.png,695,601,940,764,Lethrinidae,Lethrinus,atkinsoni
43592,G000082_L.avi.74098.png,804,601,1089,791,Lethrinidae,Lethrinus,atkinsoni
43593,G000082_R.avi.73185.png,642,596,935,792,Lethrinidae,Lethrinus,atkinsoni
43595,G000082_R.avi.74877.png,22,733,152,820,Labridae,Labroides,dimidiatus
43596,G000082_L.avi.86367.png,1011,474,1175,583,Labridae,Coris,aygula
43597,G000082_R.avi.85454.png,1142,465,1307,575,Labridae,Coris,aygula
43598,G000082_L.avi.86444.png,800,440,1037,598,Labridae,Coris,aygula
43599,G000082_R.avi.85531.png,849,441,1081,596,Labridae,Coris,aygula
43600,G000082_L.avi.88172.png,868,491,993,575,Labridae,Labrichthys,unilineatus
43601,G000082_R.avi.87259.png,962,491,1085,573,Labridae,Labrichthys,unilineatus
43602,G000082_L.avi.88221.png,1185,536,1289,605,Labridae,Labrichthys,unilineatus
43603,G000082_R.avi.87308.png,1309,520,1418,592,Labridae,Labrichthys,unilineatus
43604,G000082_L.avi.88508.png,1371,539,1493,620,Labridae,Labrichthys,unilineatus
43605,G000082_R.avi.87595.png,1492,516,1618,600,Labridae,Labrichthys,unilineatus
43606,G000082_L.avi.88533.png,1109,546,1231,627,Labridae,Labrichthys,unilineatus
43607,G000082_R.avi.87620.png,1197,533,1321,616,Labridae,Labrichthys,unilineatus
43608,G000082_L.avi.91235.png,815,521,986,635,Mullidae,Mulloidichthys,flavolineatus
43609,G000082_R.avi.90322.png,904,523,1071,634,Mullidae,Mulloidichthys,flavolineatus
43610,G000082_L.avi.91252.png,867,542,996,628,Mullidae,Mulloidichthys,flavolineatus
43611,G000082_R.avi.90339.png,951,541,1081,627,Mullidae,Mulloidichthys,flavolineatus
43613,G000082_R.avi.90351.png,876,521,998,602,Mullidae,Mulloidichthys,flavolineatus
43614,G000082_L.avi.91315.png,1006,445,1193,569,Labridae,Thalassoma,lunare
43615,G000082_R.avi.90402.png,862,436,1049,560,Labridae,Thalassoma,lunare
43616,G000082_L.avi.91346.png,1075,511,1204,597,Mullidae,Mulloidichthys,flavolineatus
43617,G000082_R.avi.90433.png,1165,500,1295,586,Mullidae,Mulloidichthys,flavolineatus
43618,G000082_L.avi.91366.png,1201,527,1334,616,Mullidae,Mulloidichthys,flavolineatus
43619,G000082_R.avi.90453.png,1281,510,1420,603,Mullidae,Mulloidichthys,flavolineatus
43621,G000082_R.avi.90511.png,711,468,890,587,Labridae,Thalassoma,lutescens
43624,G000082_L.avi.91435.png,672,515,801,602,Labridae,Thalassoma,lunare
43626,G000082_L.avi.10511.png,349,467,520,581,Balistidae,Rhinecanthus,aculeatus
43627,G000082_R.avi.9598.png,353,487,526,602,Balistidae,Rhinecanthus,aculeatus
43628,G000082_L.avi.14528.png,1480,580,1596,657,Acanthuridae,Acanthurus,grammoptilus
43629,G000082_R.avi.13615.png,1513,549,1641,634,Acanthuridae,Acanthurus,grammoptilus
43630,G000082_L.avi.15905.png,353,465,476,547,Balistidae,Sufflamen,chrysopterum
43631,G000082_R.avi.14992.png,493,492,606,567,Balistidae,Sufflamen,chrysopterum
43634,G000082_L.avi.18344.png,274,769,382,842,Pomacentridae,Pomacentrus,coelestis
43636,G000082_L.avi.18382.png,460,775,564,844,Pomacentridae,Pomacentrus,coelestis
43637,G000082_R.avi.17469.png,184,772,282,837,Pomacentridae,Pomacentrus,coelestis
43638,G000082_L.avi.18416.png,1251,829,1330,881,Pomacentridae,Pomacentrus,coelestis
43639,G000082_R.avi.17503.png,1091,818,1167,869,Pomacentridae,Pomacentrus,coelestis
43640,G000082_L.avi.18419.png,706,784,804,849,Pomacentridae,Pomacentrus,coelestis
43641,G000082_R.avi.17506.png,441,777,541,843,Pomacentridae,Pomacentrus,coelestis
43642,G000082_L.avi.18427.png,801,742,894,804,Pomacentridae,Pomacentrus,coelestis
43646,G000082_L.avi.18397.png,786,773,870,829,Pomacentridae,Pomacentrus,coelestis
43647,G000082_R.avi.17484.png,613,769,698,825,Pomacentridae,Pomacentrus,coelestis
43648,G000082_L.avi.32389.png,199,489,344,585,Labridae,Halichoeres,trimaculatus
43649,G000082_R.avi.31476.png,251,518,391,611,Labridae,Halichoeres,trimaculatus
43650,G000082_L.avi.37102.png,684,512,857,628,Lethrinidae,Lethrinus,nebulosus
43651,G000082_R.avi.36189.png,749,516,921,631,Lethrinidae,Lethrinus,nebulosus
43652,G000082_L.avi.38967.png,878,587,983,657,Siganidae,Siganus,doliatus
43653,G000082_R.avi.38054.png,901,583,1010,656,Siganidae,Siganus,doliatus
43657,G000082_R.avi.65049.png,179,350,341,458,Acanthuridae,Naso,annulatus
43659,G000082_R.avi.18875.png,1715,421,1915,555,Siganidae,Siganus,argenteus
43660,G000082_L.avi.27409.png,822,390,1155,612,Carangidae,Carangoides,fulvoguttatus
43662,G000082_L.avi.53036.png,1557,494,1678,575,Acanthuridae,Acanthurus,triostegus
43664,G000082_L.avi.91439.png,311,836,418,907,Labridae,Thalassoma,lunare
43665,G000082_R.avi.90526.png,82,833,183,900,Labridae,Thalassoma,lunare
43666,G000082_L.avi.10323.png,1041,511,1164,593,Acanthuridae,Naso,lituratus
43667,G000082_R.avi.9410.png,1175,499,1299,581,Acanthuridae,Naso,lituratus
43668,G000082_L.avi.10495.png,860,560,1016,664,Balistidae,Rhinecanthus,aculeatus
43670,G000082_L.avi.53046.png,1157,463,1307,563,Scaridae,Scarus,rivulatus
43671,G000082_R.avi.52133.png,1303,446,1454,546,Scaridae,Scarus,rivulatus
43672,G000082_L.avi.53048.png,1047,447,1172,530,Scaridae,Scarus,rivulatus
43673,G000082_R.avi.52135.png,1181,433,1318,525,Scaridae,Scarus,rivulatus
43674,G000082_L.avi.53062.png,1002,453,1144,548,Scaridae,Scarus,rivulatus
43675,G000082_R.avi.52149.png,1142,443,1292,543,Scaridae,Scarus,rivulatus
43677,G000082_R.avi.52164.png,1665,317,1847,438,Scaridae,Scarus,rivulatus
43678,G000082_L.avi.53131.png,929,497,1038,569,Acanthuridae,Acanthurus,triostegus
43680,G000082_L.avi.91534.png,487,869,649,977,Labridae,Thalassoma,lunare
43681,G000082_R.avi.90621.png,172,858,331,965,Labridae,Thalassoma,lunare
43683,G000082_R.avi.92452.png,788,532,900,607,Chaetodontidae,Chaetodon,kleinii
43684,G000082_L.avi.94637.png,432,521,546,597,Pomacentridae,Dascyllus,aruanus
43685,G000082_R.avi.93724.png,69,541,172,609,Pomacentridae,Dascyllus,aruanus
43686,G000082_L.avi.95887.png,1279,508,1440,616,Labridae,Cheilinus,chlorourus
43687,G000082_R.avi.94974.png,1362,487,1528,597,Labridae,Cheilinus,chlorourus
43688,G000082_L.avi.106215.png,1127,526,1289,634,Lutjanidae,Symphorus,nematophorus
43689,G000082_R.avi.105302.png,1307,511,1475,623,Lutjanidae,Symphorus,nematophorus
43690,G000082_L.avi.106298.png,914,412,1092,531,Acanthuridae,Naso,brevirostris
43691,G000082_R.avi.105385.png,930,410,1105,527,Acanthuridae,Naso,brevirostris
43692,G000082_L.avi.110320.png,1163,518,1293,606,Acanthuridae,Naso,vlamingii
43695,G000082_R.avi.112853.png,584,838,731,936,Pomacentridae,Pomacentrus,vaiuli
43696,G000082_L.avi.113774.png,799,708,909,781,Pomacentridae,Pomacentrus,vaiuli
43697,G000082_R.avi.112861.png,565,700,685,781,Pomacentridae,Pomacentrus,vaiuli
43698,G000082_L.avi.113804.png,403,720,524,801,Pomacentridae,Pomacentrus,vaiuli
43699,G000082_R.avi.112891.png,118,728,224,799,Pomacentridae,Pomacentrus,vaiuli
43700,G000082_L.avi.113827.png,739,817,871,905,Pomacentridae,Pomacentrus,vaiuli
43701,G000082_R.avi.112914.png,439,812,561,893,Pomacentridae,Pomacentrus,vaiuli
43702,G000082_L.avi.91519.png,692,837,833,931,Labridae,Thalassoma,lunare
43703,G000082_R.avi.90606.png,364,827,498,917,Labridae,Thalassoma,lunare
43708,G000083_L.avi.9882.png,1665,452,1789,534,Pomacentridae,Neoglyphidodon,melas
43709,G000083_R.avi.10630.png,1677,405,1808,492,Pomacentridae,Neoglyphidodon,melas
43710,G000083_L.avi.10228.png,847,624,967,704,Labridae,Thalassoma,lunare
43712,G000083_L.avi.10334.png,1331,671,1434,740,Labridae,Thalassoma,lunare
43713,G000083_R.avi.11082.png,1363,653,1470,724,Labridae,Thalassoma,lunare
43714,G000083_L.avi.10361.png,884,482,1010,566,Labridae,Thalassoma,lunare
43715,G000083_R.avi.11109.png,921,477,1050,562,Labridae,Thalassoma,lunare
43717,G000083_R.avi.11119.png,920,619,1028,691,Labridae,Thalassoma,lunare
43718,G000083_L.avi.10405.png,1352,511,1482,597,Pomacentridae,Neoglyphidodon,melas
43719,G000083_R.avi.11153.png,1343,484,1479,574,Pomacentridae,Neoglyphidodon,melas
43720,G000083_L.avi.10409.png,873,610,1012,703,Labridae,Thalassoma,lunare
43721,G000083_R.avi.11157.png,901,610,1034,698,Labridae,Thalassoma,lunare
43722,G000083_L.avi.10444.png,574,485,694,564,Labridae,Thalassoma,lunare
43723,G000083_R.avi.11192.png,611,502,705,565,Labridae,Thalassoma,lunare
43724,G000083_L.avi.10571.png,317,676,483,787,Mullidae,Parupeneus,barberinoides
43726,G000083_L.avi.10692.png,274,720,419,816,Pomacentridae,Dischistodus,prosopotaenia
43727,G000083_R.avi.11440.png,285,728,421,818,Pomacentridae,Dischistodus,prosopotaenia
43728,G000083_L.avi.19845.png,111,676,265,778,Labridae,Halichoeres,trimaculatus
43729,G000083_R.avi.20593.png,185,693,330,789,Labridae,Halichoeres,trimaculatus
43730,G000083_L.avi.31054.png,915,604,1046,692,Scaridae,Scarus,ghobban
43731,G000083_R.avi.31802.png,1043,598,1180,689,Scaridae,Scarus,ghobban
43733,G000083_R.avi.32308.png,598,621,775,739,Labridae,Choerodon,cyanodus
43736,G000083_L.avi.10277.png,267,690,418,792,Pomacentridae,Dischistodus,prosopotaenia
43737,G000083_R.avi.11025.png,291,702,441,802,Pomacentridae,Dischistodus,prosopotaenia
43738,G000083_L.avi.10478.png,893,597,1014,678,Labridae,Thalassoma,lunare
43739,G000083_R.avi.11226.png,948,597,1060,672,Labridae,Thalassoma,lunare
43740,G000083_L.avi.10487.png,799,598,938,690,Labridae,Thalassoma,lunare
43742,G000083_L.avi.19866.png,149,637,313,746,Labridae,Halichoeres,trimaculatus
43743,G000083_R.avi.20614.png,231,658,382,758,Labridae,Halichoeres,trimaculatus
43744,G000083_L.avi.19983.png,56,703,240,826,Labridae,Halichoeres,trimaculatus
43746,G000083_L.avi.19987.png,250,675,408,781,Labridae,Halichoeres,trimaculatus
43747,G000083_R.avi.20735.png,242,690,383,784,Labridae,Halichoeres,trimaculatus
43748,G000083_L.avi.36577.png,536,637,715,756,Lethrinidae,Lethrinus,atkinsoni
43749,G000083_R.avi.37325.png,546,643,718,758,Lethrinidae,Lethrinus,atkinsoni
43750,G000083_L.avi.36650.png,804,685,1018,828,Lethrinidae,Lethrinus,atkinsoni
43751,G000083_R.avi.37398.png,805,680,1024,826,Lethrinidae,Lethrinus,atkinsoni
43752,G000083_L.avi.45685.png,986,681,1173,806,Serranidae,Epinephelus,rivulatus
43753,G000083_R.avi.46433.png,1027,672,1219,800,Serranidae,Epinephelus,rivulatus
43754,G000083_L.avi.78239.png,1095,726,1192,791,Labridae,Cheilinus,chlorourus
43755,G000083_R.avi.78987.png,1129,715,1233,784,Labridae,Cheilinus,chlorourus
43756,G000083_L.avi.87709.png,1579,476,1705,560,Labridae,Anampses,geographicus
43757,G000083_R.avi.88457.png,1572,440,1691,519,Labridae,Anampses,geographicus
43758,G000083_L.avi.87835.png,950,593,1049,659,Labridae,Anampses,geographicus
43759,G000083_R.avi.88583.png,994,587,1096,655,Labridae,Anampses,geographicus
43760,G000083_L.avi.95986.png,823,352,972,451,Acanthuridae,Acanthurus,triostegus
43761,G000083_R.avi.96734.png,870,356,1016,454,Acanthuridae,Acanthurus,triostegus
43762,G000083_L.avi.35128.png,805,638,1051,803,Lutjanidae,Lutjanus,fulviflamma
43763,G000083_R.avi.35876.png,835,639,1076,799,Lutjanidae,Lutjanus,fulviflamma
43764,G000083_L.avi.7160.png,1103,624,1244,718,Nemipteridae,Scolopsis,bilineata
43765,G000083_R.avi.7908.png,1192,617,1331,709,Nemipteridae,Scolopsis,bilineata
43766,G000083_L.avi.8936.png,469,611,615,709,Labridae,Thalassoma,lutescens
43768,G000083_L.avi.10343.png,505,628,642,719,Labridae,Thalassoma,lunare
43769,G000083_R.avi.11091.png,569,637,702,725,Labridae,Thalassoma,lunare
43770,G000084_L.avi.5732.png,1207,458,1337,548,Scaridae,Chlorurus,sordidus
43771,G000084_R.avi.5422.png,1246,465,1371,561,Scaridae,Chlorurus,sordidus
43772,G000084_L.avi.7127.png,1003,508,1164,615,Mullidae,Parupeneus,cyclostomus
43773,G000084_R.avi.6817.png,1036,524,1187,625,Mullidae,Parupeneus,cyclostomus
43774,G000084_L.avi.13654.png,1294,463,1414,544,Pomacentridae,Stegastes,nigricans
43775,G000084_R.avi.13344.png,1252,472,1372,552,Pomacentridae,Stegastes,nigricans
43776,G000084_L.avi.13677.png,1746,355,1873,439,Pomacentridae,Stegastes,nigricans
43777,G000084_R.avi.13367.png,1726,341,1868,436,Pomacentridae,Stegastes,nigricans
43778,G000084_L.avi.52885.png,2,420,268,598,Lethrinidae,Lethrinus,nebulosus
43779,G000084_R.avi.52575.png,183,451,425,613,Lethrinidae,Lethrinus,nebulosus
43780,G000084_L.avi.57320.png,1147,72,1291,168,Acanthuridae,Acanthurus,triostegus
43781,G000084_R.avi.57010.png,1159,76,1298,169,Acanthuridae,Acanthurus,triostegus
43782,G000084_L.avi.57320.png,1287,85,1442,189,Acanthuridae,Acanthurus,triostegus
43783,G000084_R.avi.57010.png,1291,81,1444,184,Acanthuridae,Acanthurus,triostegus
43784,G000084_L.avi.57329.png,1727,164,1877,264,Acanthuridae,Acanthurus,triostegus
43785,G000084_R.avi.57019.png,1766,136,1934,247,Acanthuridae,Acanthurus,triostegus
43786,G000084_L.avi.57329.png,1686,79,1846,186,Acanthuridae,Acanthurus,triostegus
43787,G000084_R.avi.57019.png,1703,44,1880,162,Acanthuridae,Acanthurus,triostegus
43788,G000084_L.avi.57351.png,1383,2,1545,110,Acanthuridae,Acanthurus,triostegus
43789,G000084_R.avi.57041.png,1382,0,1547,96,Acanthuridae,Acanthurus,triostegus
43790,G000084_L.avi.57351.png,1290,242,1430,336,Acanthuridae,Acanthurus,triostegus
43791,G000084_R.avi.57041.png,1320,241,1465,338,Acanthuridae,Acanthurus,triostegus
43792,G000084_L.avi.57351.png,1651,21,1810,127,Acanthuridae,Acanthurus,triostegus
43793,G000084_R.avi.57041.png,1698,0,1861,100,Acanthuridae,Acanthurus,triostegus
43794,G000084_L.avi.57406.png,1366,89,1516,189,Acanthuridae,Acanthurus,triostegus
43795,G000084_R.avi.57096.png,1361,82,1511,181,Acanthuridae,Acanthurus,triostegus
43796,G000084_L.avi.57506.png,1684,37,1878,166,Acanthuridae,Acanthurus,triostegus
43797,G000084_R.avi.57196.png,1629,8,1823,137,Acanthuridae,Acanthurus,triostegus
43799,G000084_R.avi.57938.png,1367,303,1524,407,Scaridae,Scarus,rivulatus
43800,G000084_L.avi.77342.png,1416,291,1591,408,Scaridae,Scarus,oviceps
43801,G000084_R.avi.77032.png,1488,286,1670,407,Scaridae,Scarus,oviceps
43802,G000084_L.avi.77763.png,420,362,550,449,Mullidae,Mulloidichthys,flavolineatus
43803,G000084_R.avi.77453.png,471,387,597,471,Mullidae,Mulloidichthys,flavolineatus
43804,G000084_L.avi.77783.png,355,393,501,491,Mullidae,Mulloidichthys,flavolineatus
43805,G000084_R.avi.77473.png,382,418,519,509,Mullidae,Mulloidichthys,flavolineatus
43806,G000084_L.avi.77783.png,54,303,214,409,Mullidae,Mulloidichthys,flavolineatus
43807,G000084_R.avi.77473.png,112,340,259,438,Mullidae,Mulloidichthys,flavolineatus
43808,G000084_L.avi.83414.png,365,435,520,538,Lethrinidae,Lethrinus,atkinsoni
43809,G000084_R.avi.83104.png,467,457,615,556,Lethrinidae,Lethrinus,atkinsoni
43810,G000084_L.avi.83673.png,720,468,919,601,Lethrinidae,Lethrinus,atkinsoni
43811,G000084_R.avi.83363.png,715,485,912,616,Lethrinidae,Lethrinus,atkinsoni
43812,G000084_L.avi.83719.png,209,638,400,765,Lethrinidae,Lethrinus,atkinsoni
43813,G000084_R.avi.83409.png,221,649,393,764,Lethrinidae,Lethrinus,atkinsoni
43814,G000084_L.avi.95410.png,1492,214,1665,329,Acanthuridae,Acanthurus,grammoptilus
43815,G000084_R.avi.95100.png,1395,206,1567,321,Acanthuridae,Acanthurus,grammoptilus
43816,G000084_L.avi.95727.png,858,491,1007,590,Labridae,Thalassoma,lunare
43818,G000084_L.avi.96048.png,884,575,1014,662,Labridae,Thalassoma,lunare
43819,G000084_R.avi.95738.png,850,594,966,672,Labridae,Thalassoma,lunare
43820,G000084_L.avi.96094.png,1016,504,1134,583,Labridae,Thalassoma,lunare
43821,G000084_R.avi.95784.png,984,516,1103,596,Labridae,Thalassoma,lunare
43822,G000084_L.avi.96100.png,1469,432,1623,534,Labridae,Thalassoma,lunare
43823,G000084_R.avi.95790.png,1261,432,1419,537,Labridae,Thalassoma,lunare
43824,G000084_L.avi.96111.png,1463,259,1609,356,Labridae,Thalassoma,lunare
43826,G000084_L.avi.96119.png,1224,278,1332,350,Labridae,Thalassoma,lunare
43828,G000084_L.avi.96133.png,705,401,821,478,Labridae,Thalassoma,lunare
43829,G000084_R.avi.95823.png,718,418,830,493,Labridae,Thalassoma,lunare
43830,G000084_L.avi.96142.png,1518,306,1643,389,Labridae,Thalassoma,lunare
43831,G000084_R.avi.95832.png,1407,301,1532,384,Labridae,Thalassoma,lunare
43833,G000084_R.avi.96751.png,1407,782,1532,865,Pomacentridae,Dascyllus,aruanus
43834,G000084_L.avi.97105.png,1661,733,1773,807,Pomacentridae,Dascyllus,aruanus
43835,G000084_R.avi.96795.png,1437,751,1558,832,Pomacentridae,Dascyllus,aruanus
43836,G000084_L.avi.97120.png,1754,473,1846,534,Pomacentridae,Dascyllus,aruanus
43837,G000084_R.avi.96810.png,1703,474,1804,541,Pomacentridae,Dascyllus,aruanus
43838,G000084_L.avi.97166.png,1500,545,1616,622,Pomacentridae,Dascyllus,aruanus
43839,G000084_R.avi.96856.png,1334,552,1443,625,Pomacentridae,Dascyllus,aruanus
43840,G000084_L.avi.97167.png,1791,556,1917,640,Pomacentridae,Dascyllus,aruanus
43841,G000084_R.avi.96857.png,1599,564,1724,647,Pomacentridae,Dascyllus,aruanus
43842,G000084_L.avi.97173.png,1722,468,1823,535,Pomacentridae,Dascyllus,aruanus
43843,G000084_R.avi.96863.png,1586,469,1689,537,Pomacentridae,Dascyllus,aruanus
43844,G000084_L.avi.97173.png,1466,468,1557,528,Pomacentridae,Dascyllus,aruanus
43845,G000084_R.avi.96863.png,1405,473,1500,536,Pomacentridae,Dascyllus,aruanus
43846,G000084_L.avi.97174.png,1719,787,1826,858,Pomacentridae,Dascyllus,aruanus
43847,G000084_R.avi.96864.png,1518,812,1625,884,Pomacentridae,Dascyllus,aruanus
43849,G000084_R.avi.96866.png,1534,729,1649,806,Pomacentridae,Dascyllus,aruanus
